followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,default_profile,default_profile_image,has_extended_profile,bot
358,5000,12,73,FALSE,1236,FALSE,FALSE,FALSE,0
628,1814,8,115,FALSE,2991,FALSE,FALSE,TRUE,0
20146302,9,20339,15,TRUE,467,FALSE,FALSE,FALSE,0
50549694,95,86635,0,TRUE,2822,FALSE,FALSE,FALSE,0
89841,2,3150,30,TRUE,55,TRUE,FALSE,FALSE,0
1983513,1675,28504,2658,TRUE,40938,FALSE,FALSE,FALSE,0
256832,657,3930,45,TRUE,2724,FALSE,FALSE,FALSE,0
2811157,236,9805,1676,TRUE,128,FALSE,FALSE,FALSE,0
99,220,1,16,FALSE,61,FALSE,FALSE,TRUE,0
5,86,0,28,FALSE,152,TRUE,FALSE,FALSE,0
771,437,33,114,FALSE,658,TRUE,FALSE,FALSE,0
104,251,1,20,FALSE,195,FALSE,FALSE,FALSE,0
6791,5109,54,0,FALSE,2756,FALSE,FALSE,FALSE,0
1591765,1862,2118,1655,TRUE,36715,FALSE,FALSE,FALSE,0
1830,2002,57,197,FALSE,535,TRUE,FALSE,FALSE,0
2740,2000,59,2699,FALSE,9469,FALSE,FALSE,TRUE,0
23763283,81,29416,14,TRUE,56274,FALSE,FALSE,FALSE,0
2632,730,106,15604,TRUE,5130,FALSE,FALSE,TRUE,0
3954261,907,12927,185,TRUE,16589,FALSE,FALSE,FALSE,0
613,169,10,122,FALSE,71,FALSE,FALSE,FALSE,0
5336,132,36,8362,TRUE,2289,FALSE,FALSE,FALSE,0
139867,1027,2042,6711,TRUE,10958,FALSE,FALSE,FALSE,0
101905,750,280,1468,TRUE,3714,TRUE,FALSE,FALSE,0
1337,539,76,264,TRUE,259,FALSE,FALSE,FALSE,0
36,445,1,12,FALSE,37,FALSE,FALSE,FALSE,0
11473,1659,891,1321,TRUE,5239,FALSE,FALSE,FALSE,0
1193,2268,43,1437,FALSE,2991,FALSE,FALSE,FALSE,0
1191689,102,4258,361,TRUE,2568,FALSE,FALSE,FALSE,0
1761958,1328,3109,3832,TRUE,26740,FALSE,FALSE,FALSE,0
289,124,32,2524,FALSE,2770,TRUE,FALSE,FALSE,0
115,154,1,4,FALSE,4158,FALSE,FALSE,FALSE,0
104765,7128,6189,3256,TRUE,13703,FALSE,FALSE,FALSE,0
581275,1671,7462,399,TRUE,54262,FALSE,FALSE,FALSE,0
16,19,0,6,FALSE,37,FALSE,FALSE,FALSE,0
14732,491,225,1167,TRUE,5376,FALSE,FALSE,FALSE,0
120,173,0,99,FALSE,14668,FALSE,FALSE,FALSE,0
16845,10,113,0,FALSE,446,FALSE,FALSE,FALSE,0
118242,429,2996,2752,TRUE,5329,FALSE,FALSE,FALSE,0
7941334,337,22762,73,TRUE,13696,FALSE,FALSE,FALSE,0
7784893,478,7394,31,TRUE,3666,FALSE,FALSE,FALSE,0
1818,3727,5,142,FALSE,978,FALSE,FALSE,TRUE,0
24,227,0,25,FALSE,13,FALSE,FALSE,FALSE,0
2671727,92031,14909,100,TRUE,58530,FALSE,FALSE,FALSE,0
293227,745,1345,826,FALSE,10289,FALSE,FALSE,FALSE,0
119,165,5,22,FALSE,115,FALSE,FALSE,FALSE,0
18747,1284,422,2148,FALSE,675,TRUE,FALSE,FALSE,0
122,821,0,3,FALSE,16,TRUE,FALSE,,0
221,1056,5,14344,FALSE,3394,FALSE,FALSE,TRUE,0
91,80,1,9,FALSE,13524,FALSE,FALSE,FALSE,0
987,244,90,2090,FALSE,13859,FALSE,FALSE,FALSE,0
5654090,1020,10484,10588,TRUE,107432,FALSE,FALSE,FALSE,0
26243562,90,60822,177,TRUE,2650,FALSE,FALSE,FALSE,0
6,9,0,0,FALSE,9,TRUE,TRUE,FALSE,0
11600,1271,253,5573,TRUE,5832,FALSE,FALSE,TRUE,0
2016,67,56,86,FALSE,24,TRUE,FALSE,FALSE,0
24244,24852,742,26,FALSE,1568,FALSE,FALSE,FALSE,0
177335,1609,4538,4609,TRUE,12818,FALSE,FALSE,FALSE,0
3119501,10296,11444,4007,TRUE,10888,FALSE,FALSE,TRUE,0
318163,759,1961,125,TRUE,22964,FALSE,FALSE,FALSE,0
15,153,0,1375,FALSE,29,TRUE,FALSE,FALSE,0
13445608,202,42817,3983,TRUE,7784,FALSE,FALSE,FALSE,0
147,875,2,341,FALSE,296,FALSE,FALSE,FALSE,0
49,1156,0,43,FALSE,7,TRUE,FALSE,TRUE,0
437194,389732,3229,22862,TRUE,19312,FALSE,FALSE,TRUE,0
16079,1884,19,1619,FALSE,5502,FALSE,FALSE,TRUE,0
146,932,0,3,FALSE,9,FALSE,FALSE,FALSE,0
14,28,0,0,FALSE,52,FALSE,FALSE,FALSE,0
3848,1234,382,41,TRUE,31379,FALSE,FALSE,FALSE,0
16036429,8,11251,0,TRUE,310,TRUE,FALSE,FALSE,0
31,88,1,244,FALSE,184,TRUE,FALSE,FALSE,0
173,335,1,17,FALSE,242,FALSE,FALSE,FALSE,0
358,177,9,1941,FALSE,3246,TRUE,FALSE,FALSE,0
3917025,401,19708,15,TRUE,47384,FALSE,FALSE,FALSE,0
31,39,2,94,FALSE,1856,FALSE,FALSE,FALSE,0
66368,636,838,338,TRUE,1976,FALSE,FALSE,FALSE,0
158317,283,1088,9,TRUE,1372,FALSE,FALSE,TRUE,0
4,29,0,2,FALSE,109,TRUE,FALSE,FALSE,0
177,608,2,98,FALSE,191,FALSE,FALSE,,0
2370,1394,106,13440,FALSE,8528,FALSE,FALSE,FALSE,0
4047,4042,6,23,FALSE,3155,TRUE,FALSE,FALSE,0
680,36,79,6,FALSE,7068,TRUE,FALSE,FALSE,0
14347,543,458,17549,FALSE,7018,TRUE,FALSE,FALSE,0
1422,2075,7,4953,FALSE,31699,FALSE,FALSE,TRUE,0
3500781,92,18455,6003,TRUE,26110,FALSE,FALSE,FALSE,0
681,1988,43,1332,FALSE,8826,FALSE,FALSE,FALSE,0
3875,1256,399,1428,FALSE,5375,FALSE,FALSE,FALSE,0
638899,29303,5888,554,TRUE,9588,FALSE,FALSE,FALSE,0
4487539,2383,43169,436,TRUE,5887,FALSE,FALSE,FALSE,0
1951,125,57,10,FALSE,170,TRUE,FALSE,FALSE,0
86,228,0,2,FALSE,15,TRUE,FALSE,TRUE,0
747212,4206,6562,209,TRUE,18438,FALSE,FALSE,FALSE,0
33451,130,836,124,TRUE,2023,FALSE,FALSE,FALSE,0
48,13,0,0,FALSE,10,FALSE,FALSE,FALSE,0
45663,285,1423,5961,TRUE,18715,FALSE,FALSE,FALSE,0
96,241,2,600,FALSE,527,FALSE,FALSE,FALSE,0
13,88,1,6,FALSE,10,TRUE,FALSE,FALSE,0
2028,951,15,57,TRUE,3284,FALSE,FALSE,FALSE,0
968882,364,9457,80,TRUE,65697,TRUE,FALSE,FALSE,0
3877,379,212,7220,FALSE,4348,FALSE,FALSE,FALSE,0
195974,949,1781,1945,TRUE,6786,FALSE,FALSE,FALSE,0
1382376,2286,9823,17873,TRUE,23113,FALSE,FALSE,FALSE,0
1030609,4200,5333,746,TRUE,18369,FALSE,FALSE,TRUE,0
36,119,0,1,FALSE,76,FALSE,FALSE,FALSE,0
12036,1277,677,41387,TRUE,40779,FALSE,FALSE,FALSE,0
40,98,0,0,FALSE,18,TRUE,FALSE,TRUE,0
152,241,2,138,FALSE,9795,FALSE,FALSE,FALSE,0
121,255,1,0,FALSE,83,TRUE,FALSE,FALSE,0
16,81,0,0,FALSE,1,FALSE,FALSE,,0
193,268,0,139,FALSE,4714,FALSE,FALSE,FALSE,0
9,38,0,0,FALSE,12,TRUE,TRUE,FALSE,0
887384,343,5325,1032,TRUE,52594,FALSE,FALSE,FALSE,0
10943449,501,23938,186,TRUE,547,FALSE,FALSE,FALSE,0
206,486,5,2576,FALSE,1696,FALSE,FALSE,FALSE,0
1645,48,147,1,TRUE,64,FALSE,FALSE,FALSE,0
4119379,698,8561,29,TRUE,5551,FALSE,FALSE,FALSE,0
443,770,0,2,FALSE,237,FALSE,FALSE,FALSE,0
53162,9697,1492,13935,FALSE,29466,TRUE,FALSE,FALSE,0
321,420,4,22,FALSE,411,FALSE,FALSE,TRUE,0
89537,7950,6038,10897,TRUE,55289,FALSE,FALSE,TRUE,0
118101,995,2280,31928,TRUE,24564,FALSE,FALSE,TRUE,0
144137,1,3753,1,TRUE,377,FALSE,FALSE,FALSE,0
15,53,0,396,FALSE,279,TRUE,FALSE,FALSE,0
2077766,113,5359,74,TRUE,2274,FALSE,FALSE,FALSE,0
31289,167,660,1002,TRUE,980,FALSE,FALSE,FALSE,0
1219685,608,7976,53,TRUE,111113,FALSE,FALSE,FALSE,0
912,1167,56,3953,FALSE,23127,FALSE,FALSE,FALSE,0
533222,3,3522,0,FALSE,790,FALSE,FALSE,FALSE,0
20,126,0,3,FALSE,86,FALSE,FALSE,FALSE,0
9905,15,356,24,FALSE,57,FALSE,FALSE,FALSE,0
6965816,235,12716,15,TRUE,697,FALSE,FALSE,FALSE,0
5927,991,100,7978,FALSE,91535,FALSE,FALSE,FALSE,0
53272,433,208,35444,TRUE,3840,FALSE,FALSE,TRUE,0
193168,0,2524,0,TRUE,96,TRUE,FALSE,FALSE,0
22212,226,0,3,TRUE,4457,FALSE,FALSE,FALSE,0
17194019,143,36881,40,TRUE,853,FALSE,FALSE,FALSE,0
2198503,178,20259,10,TRUE,2025,FALSE,FALSE,FALSE,0
7467659,13,19386,0,TRUE,774,FALSE,FALSE,TRUE,0
7867058,189,1987,122,TRUE,6639,FALSE,FALSE,FALSE,0
33147,1220,1216,3529,TRUE,10893,FALSE,FALSE,FALSE,0
423831,739,232,2305,TRUE,4703,TRUE,FALSE,FALSE,0
11530,448,282,122,TRUE,546,TRUE,FALSE,FALSE,0
30220786,3,126490,0,TRUE,31444,FALSE,FALSE,FALSE,0
32463,0,795,54,FALSE,264,FALSE,FALSE,TRUE,0
232,238,3,2721,FALSE,33238,FALSE,FALSE,FALSE,0
397,684,3,5430,FALSE,5649,TRUE,FALSE,FALSE,0
73,116,1,12,FALSE,288,TRUE,FALSE,FALSE,0
7614166,62,10958,0,TRUE,4630,FALSE,FALSE,FALSE,0
8217,2927,368,756,TRUE,1396,FALSE,FALSE,FALSE,0
489055,741,1221,53,FALSE,17634,FALSE,FALSE,FALSE,0
1155105,6540,2358,1795,TRUE,14188,FALSE,FALSE,FALSE,0
4797,1859,443,1402,FALSE,3571,FALSE,FALSE,FALSE,0
1780,820,55,587,FALSE,1827,FALSE,FALSE,FALSE,0
31364,976,1426,99,TRUE,3041,FALSE,FALSE,FALSE,0
174,347,2,50,FALSE,534,TRUE,FALSE,FALSE,0
63,103,0,2,FALSE,81,FALSE,FALSE,FALSE,0
374,3,18,0,FALSE,6426,FALSE,FALSE,FALSE,0
1451736,455,13978,11580,TRUE,15000,FALSE,FALSE,FALSE,0
65,248,1,149,FALSE,106,TRUE,FALSE,,0
416318,567,173,8652,TRUE,4551,FALSE,FALSE,FALSE,0
5,11,0,0,FALSE,0,TRUE,FALSE,FALSE,0
301788,46,2199,0,TRUE,177,TRUE,FALSE,FALSE,0
863,743,12,579,FALSE,1090,FALSE,FALSE,TRUE,0
67,222,0,0,FALSE,105,FALSE,FALSE,FALSE,0
467278,5278,12007,161887,TRUE,131869,FALSE,FALSE,FALSE,0
1617508,326,8249,788,TRUE,17816,FALSE,FALSE,FALSE,0
2838072,261,7044,27,TRUE,15473,FALSE,FALSE,FALSE,0
11,86,0,14,FALSE,12,TRUE,FALSE,FALSE,0
1696767,350,16478,167,TRUE,1362,TRUE,FALSE,FALSE,0
5299213,72,7392,698,TRUE,2725,FALSE,FALSE,FALSE,0
3165,4879,31,615,FALSE,25509,TRUE,FALSE,FALSE,0
314,272,4,2068,FALSE,4439,FALSE,FALSE,FALSE,0
5766,333,565,0,TRUE,358,FALSE,FALSE,FALSE,0
13,47,0,0,FALSE,2,FALSE,FALSE,FALSE,0
136,300,5,95,FALSE,1748,FALSE,FALSE,FALSE,0
2944752,555,32524,32759,TRUE,30143,FALSE,FALSE,TRUE,0
259698,150,3311,8,TRUE,2571,FALSE,FALSE,FALSE,0
301,285,7,1326,FALSE,3379,FALSE,FALSE,FALSE,0
85,254,0,159,FALSE,431,FALSE,FALSE,FALSE,0
346848,2306,5430,2419,TRUE,16244,FALSE,FALSE,FALSE,0
8,170,0,1538,FALSE,14,TRUE,FALSE,FALSE,0
482,661,33,570,FALSE,756,FALSE,FALSE,TRUE,0
398626,1141,2199,2348,TRUE,39023,FALSE,FALSE,TRUE,0
3221,868,273,26430,FALSE,17725,FALSE,FALSE,FALSE,0
165,993,2,82,FALSE,131,TRUE,FALSE,TRUE,0
324,340,4,1051,FALSE,273,FALSE,FALSE,FALSE,0
2072685,636,19799,12477,TRUE,65353,FALSE,FALSE,FALSE,0
506,257,4,1863,FALSE,34250,FALSE,FALSE,FALSE,0
2676782,224,15949,645,TRUE,4278,FALSE,FALSE,FALSE,0
994,4663,31,16205,FALSE,6836,FALSE,FALSE,FALSE,0
590265,440,4305,451,TRUE,3698,FALSE,FALSE,FALSE,0
32,79,0,0,FALSE,493,FALSE,FALSE,FALSE,0
507,1655,10,2835,FALSE,3053,FALSE,FALSE,TRUE,0
369,783,19,161,FALSE,875,TRUE,FALSE,FALSE,0
493450,509,6483,51,TRUE,15252,FALSE,FALSE,FALSE,0
45736,1,1739,1,FALSE,18,TRUE,FALSE,FALSE,0
29606,28121,343,15310,FALSE,741849,TRUE,FALSE,FALSE,0
259,991,0,0,FALSE,0,TRUE,FALSE,FALSE,0
947,1587,34,5482,FALSE,23747,TRUE,FALSE,FALSE,0
28474,970,275,18,TRUE,9767,FALSE,FALSE,FALSE,0
521,473,19,78,FALSE,2377,FALSE,FALSE,FALSE,0
91,78,1,261,FALSE,742,FALSE,FALSE,FALSE,0
21552,661,473,8249,FALSE,4166,FALSE,FALSE,FALSE,0
323,983,2,1900,FALSE,4537,FALSE,FALSE,TRUE,0
24,188,4,52,FALSE,139,TRUE,FALSE,TRUE,0
11443,227,293,1128,FALSE,794,TRUE,FALSE,FALSE,0
73,265,2,43,FALSE,237,FALSE,FALSE,FALSE,0
45,126,0,1024,FALSE,85,TRUE,FALSE,,0
240,2,13,0,FALSE,3622,FALSE,FALSE,FALSE,0
83720371,244,122731,2103,TRUE,4161,FALSE,FALSE,FALSE,0
32,1589,0,0,FALSE,2,TRUE,FALSE,FALSE,0
9548,4779,185,29,FALSE,1931,FALSE,FALSE,FALSE,0
7973,6,450,1,TRUE,702,FALSE,FALSE,FALSE,0
39,174,2,7,FALSE,33,FALSE,FALSE,FALSE,0
1145,1005,110,1614,FALSE,6848,FALSE,FALSE,FALSE,0
253,168,2,9844,FALSE,12884,FALSE,FALSE,FALSE,0
290004,101,613,207,TRUE,392,TRUE,FALSE,FALSE,0
13393,994,735,4163,TRUE,6454,FALSE,FALSE,TRUE,0
809524,185,7290,250,TRUE,22610,FALSE,FALSE,FALSE,0
968219,1348,1856,1320,TRUE,31719,FALSE,FALSE,FALSE,0
381,197,33,2822,FALSE,3064,FALSE,FALSE,FALSE,0
139,742,0,119,FALSE,329,FALSE,FALSE,FALSE,0
378,207,9,33,FALSE,451,TRUE,FALSE,FALSE,0
2381045,78,7850,25,TRUE,13979,FALSE,FALSE,FALSE,0
756810,286,4175,430,TRUE,897,FALSE,FALSE,FALSE,0
130177,380,3206,733,TRUE,3466,FALSE,FALSE,FALSE,0
27878790,1688,20383,0,TRUE,14354,FALSE,FALSE,TRUE,0
2143,661,45,3322,FALSE,13160,FALSE,FALSE,FALSE,0
12,110,0,1,FALSE,10,TRUE,FALSE,,0
5698734,1417,23167,68,TRUE,25791,FALSE,FALSE,FALSE,0
99465,958,2435,352,TRUE,3422,FALSE,FALSE,TRUE,0
1985,1941,138,11191,TRUE,9367,FALSE,FALSE,TRUE,0
1437839,334,10299,123,TRUE,6637,FALSE,FALSE,FALSE,0
1175,1988,38,340,FALSE,641,FALSE,FALSE,FALSE,0
947282,80,1962,19,TRUE,340,FALSE,FALSE,FALSE,0
57,202,2,8,FALSE,30,FALSE,FALSE,FALSE,0
64,90,2,322,FALSE,226,TRUE,FALSE,FALSE,0
325,484,2,4,FALSE,358,FALSE,FALSE,TRUE,0
303837,44,1662,6,TRUE,295,FALSE,FALSE,FALSE,0
268,691,4,700,FALSE,7006,FALSE,FALSE,TRUE,0
687819,289,5197,4662,TRUE,16654,FALSE,FALSE,FALSE,0
14896759,78,22872,38,TRUE,1361,TRUE,FALSE,FALSE,0
15770327,546,40094,636,TRUE,12438,FALSE,FALSE,FALSE,0
1434,4374,39,24,FALSE,61024,FALSE,FALSE,TRUE,0
5904,5767,94,5044,FALSE,381,FALSE,FALSE,TRUE,0
349930,845,4885,70,TRUE,20775,TRUE,FALSE,FALSE,0
227,375,3,94,FALSE,209,TRUE,FALSE,FALSE,0
83078,368,1506,10,TRUE,7708,FALSE,FALSE,FALSE,0
13,25,0,7,FALSE,0,FALSE,FALSE,,0
250,410,4,3650,FALSE,837,FALSE,FALSE,TRUE,0
513333,243,3857,48,TRUE,1707,FALSE,FALSE,FALSE,0
91,159,0,74,FALSE,80,TRUE,FALSE,TRUE,0
140359,119,805,6255,TRUE,4943,FALSE,FALSE,FALSE,0
5458,4382,351,27939,FALSE,6819,FALSE,FALSE,,0
41,182,2,57,FALSE,65,TRUE,FALSE,FALSE,0
79,244,0,821,FALSE,4018,FALSE,FALSE,FALSE,0
4125,4064,42,64325,FALSE,90448,FALSE,FALSE,TRUE,0
9,30,0,0,FALSE,6,TRUE,TRUE,FALSE,0
33419,1245,1067,1584,TRUE,8469,FALSE,FALSE,FALSE,0
820444,505,3301,1557,TRUE,1884,FALSE,FALSE,FALSE,0
383,531,12,5447,FALSE,8275,FALSE,FALSE,TRUE,0
13519,32,485,2053,FALSE,1311,TRUE,FALSE,FALSE,0
287,597,18,16386,FALSE,5830,FALSE,FALSE,TRUE,0
1549,734,25,2312,FALSE,12909,FALSE,FALSE,TRUE,0
1117918,750,15515,142,TRUE,37334,FALSE,FALSE,FALSE,0
49,475,0,693,FALSE,8,FALSE,FALSE,FALSE,0
156924,1274,1754,185,TRUE,53377,FALSE,FALSE,FALSE,0
138,478,0,31,FALSE,258,FALSE,FALSE,,0
910,1008,23,1701,FALSE,2441,FALSE,FALSE,TRUE,0
173393,89,2056,112,TRUE,551,FALSE,FALSE,TRUE,0
25076,4654,909,100,TRUE,11838,FALSE,FALSE,FALSE,0
1825704,7,1182,20,TRUE,3781,FALSE,FALSE,FALSE,0
2686362,300,11904,978,TRUE,14498,FALSE,FALSE,FALSE,0
4358,850,123,3257,TRUE,3047,FALSE,FALSE,FALSE,0
775,953,1,319,FALSE,428,TRUE,FALSE,TRUE,0
346,280,2,1736,FALSE,6008,FALSE,FALSE,FALSE,0
116573,1280,3005,5628,TRUE,33071,FALSE,FALSE,FALSE,0
8637650,2001,7746,81,TRUE,9769,FALSE,FALSE,FALSE,0
1737956,664,28572,2366,TRUE,11089,FALSE,FALSE,FALSE,0
318,189,9,3354,FALSE,5456,FALSE,FALSE,FALSE,0
4440,423,160,18,TRUE,2229,FALSE,FALSE,FALSE,0
4255,267,132,564,TRUE,577,FALSE,FALSE,TRUE,0
533146,454,4398,111,TRUE,9671,FALSE,FALSE,TRUE,0
10576,91,510,731,FALSE,12888,FALSE,FALSE,FALSE,0
29,207,0,8,FALSE,7,TRUE,FALSE,TRUE,0
1676505,246,5623,116,TRUE,15668,FALSE,FALSE,FALSE,0
3878570,652,7177,18,TRUE,20050,FALSE,FALSE,FALSE,0
426,602,45,1143,FALSE,6719,FALSE,FALSE,FALSE,0
5273,293,82,377,FALSE,6636,FALSE,FALSE,TRUE,0
3342242,799,945,3517,TRUE,5428,FALSE,FALSE,FALSE,0
2,30,0,0,FALSE,2,TRUE,FALSE,FALSE,0
9942665,462,3447,13946,TRUE,7312,FALSE,FALSE,FALSE,0
7519,7,282,93,FALSE,11363,FALSE,FALSE,FALSE,0
35,105,0,9,FALSE,17,FALSE,FALSE,TRUE,0
632,290,27,21124,FALSE,32183,FALSE,FALSE,,0
78,41,0,6628,FALSE,4249,TRUE,FALSE,FALSE,0
65691,2176,5574,29498,TRUE,44708,FALSE,FALSE,TRUE,0
202929,605,2001,3278,TRUE,25837,FALSE,FALSE,FALSE,0
125901,1791,846,1151,TRUE,5252,FALSE,FALSE,FALSE,0
908,1047,43,1544,FALSE,1639,FALSE,FALSE,FALSE,0
265,238,4,139,FALSE,534,FALSE,FALSE,FALSE,0
193,208,5,851,FALSE,4047,FALSE,FALSE,FALSE,0
33713,37,1934,5,TRUE,768,FALSE,FALSE,FALSE,0
1961954,420,4731,879,TRUE,1389,TRUE,FALSE,FALSE,0
69,586,7,39359,FALSE,9474,FALSE,FALSE,TRUE,0
9446,1020,129,14328,TRUE,11364,FALSE,FALSE,TRUE,0
17289,127,481,3432,TRUE,5383,FALSE,FALSE,FALSE,0
405,324,9,1461,FALSE,29930,FALSE,FALSE,FALSE,0
1344610,2006,11357,949,TRUE,11970,FALSE,FALSE,FALSE,0
278,3370,0,485,FALSE,48,TRUE,FALSE,FALSE,0
8313,2,695,0,TRUE,532,TRUE,FALSE,FALSE,0
9005238,781,22356,5483,TRUE,10714,FALSE,FALSE,FALSE,0
51314111,392225,123643,2358,TRUE,5126,FALSE,FALSE,FALSE,0
46,54,0,39,FALSE,194,FALSE,FALSE,FALSE,0
45,146,3,7,FALSE,36,FALSE,FALSE,FALSE,0
1336587,512,23711,2208,TRUE,17125,FALSE,FALSE,FALSE,0
25253,152,970,1582,TRUE,36172,FALSE,FALSE,FALSE,0
92,97,3,0,FALSE,1436,FALSE,FALSE,FALSE,0
57,150,0,2,FALSE,749,FALSE,FALSE,FALSE,0
162,303,4,302,FALSE,435,FALSE,FALSE,TRUE,0
1647,36,7,59,FALSE,107,TRUE,FALSE,FALSE,0
5324,184,151,1350,TRUE,2631,FALSE,FALSE,TRUE,0
4656143,1267,12753,2456,TRUE,11252,FALSE,FALSE,FALSE,0
482,987,10,731,FALSE,405,TRUE,FALSE,TRUE,0
18,346,0,24,FALSE,109,TRUE,FALSE,TRUE,0
2022,690,128,6544,FALSE,5234,FALSE,FALSE,FALSE,0
4870150,41019,14970,5886,TRUE,57218,FALSE,FALSE,TRUE,0
5167871,55,21599,18897,TRUE,118147,FALSE,FALSE,TRUE,0
2,5,0,3,FALSE,6,TRUE,FALSE,,0
1109011,2190,6071,1117,TRUE,19387,FALSE,FALSE,FALSE,0
198296,562,2685,5106,TRUE,7014,FALSE,FALSE,FALSE,0
203,97,20,1218,FALSE,570,FALSE,FALSE,FALSE,0
6569,608,114,1600,TRUE,1212,FALSE,FALSE,FALSE,0
66500,2456,1385,223,TRUE,25109,FALSE,FALSE,FALSE,0
7,19,0,16,FALSE,13,TRUE,FALSE,FALSE,0
726,85,8,2580,FALSE,1013,FALSE,FALSE,TRUE,0
250,523,8,3313,FALSE,596,FALSE,FALSE,FALSE,0
22527443,52,39873,21,TRUE,55709,FALSE,FALSE,FALSE,0
1683151,754,5079,297,TRUE,33056,FALSE,FALSE,FALSE,0
3159194,408,14976,13,TRUE,5701,FALSE,FALSE,FALSE,0
2985240,956,10273,62,TRUE,13677,FALSE,FALSE,FALSE,0
96486,572,530,2104,TRUE,3385,FALSE,FALSE,FALSE,0
35169,718,715,2907,TRUE,3764,TRUE,FALSE,FALSE,0
85681083,630949,222411,10,TRUE,15439,FALSE,FALSE,TRUE,0
124,160,1,11,FALSE,542,FALSE,FALSE,FALSE,0
3660670,279,16081,1816,TRUE,7446,FALSE,FALSE,FALSE,0
12790920,24,46994,0,TRUE,763,FALSE,FALSE,FALSE,0
12,161,0,8,FALSE,269,FALSE,FALSE,TRUE,0
7,55,0,0,FALSE,19,TRUE,FALSE,FALSE,0
645,652,15,598,FALSE,359,TRUE,FALSE,TRUE,0
13992,1211,557,246,FALSE,1109,FALSE,FALSE,FALSE,0
164514,57213,5246,2273,FALSE,60041,FALSE,FALSE,FALSE,0
234332,357,2475,3788,FALSE,4840,TRUE,FALSE,FALSE,0
386,539,24,1851,FALSE,4672,FALSE,FALSE,TRUE,0
803334,9226,4170,2529,TRUE,33583,FALSE,FALSE,FALSE,0
2833,6,97,0,FALSE,11889,TRUE,FALSE,FALSE,0
2605029,171,7284,1,TRUE,3818,FALSE,FALSE,FALSE,0
537,390,7,139,FALSE,4150,FALSE,FALSE,TRUE,0
353,227,18,5897,FALSE,8010,FALSE,FALSE,FALSE,0
179,684,0,0,FALSE,1421,TRUE,FALSE,FALSE,0
24022023,353,45710,1007,TRUE,1566,FALSE,FALSE,FALSE,0
13,130,0,0,FALSE,8,TRUE,FALSE,FALSE,0
14709,2975,603,1422,FALSE,340788,FALSE,FALSE,FALSE,0
1568426,828,5667,1670,TRUE,3017,FALSE,FALSE,FALSE,0
51782,587,80,1021,TRUE,435,TRUE,FALSE,FALSE,0
19306,33,428,1576,TRUE,1587,FALSE,FALSE,FALSE,0
16,137,0,2,FALSE,3,TRUE,FALSE,FALSE,0
3273,3296,0,34,FALSE,3374,TRUE,FALSE,,0
4520644,2041,12661,13280,TRUE,9362,FALSE,FALSE,FALSE,0
45601,138,1303,1218,TRUE,2516,TRUE,FALSE,TRUE,0
217,1207,15,333,FALSE,918,FALSE,FALSE,FALSE,0
956,406,91,288,FALSE,2317,FALSE,FALSE,FALSE,0
96321564,203,142370,4272,TRUE,7837,FALSE,FALSE,TRUE,0
88,259,0,3,FALSE,12,FALSE,FALSE,FALSE,0
365,1751,1,24,FALSE,13618,FALSE,FALSE,FALSE,0
903862,8,1159,1,FALSE,21057,FALSE,FALSE,FALSE,0
1569900,81,2516,4,TRUE,1153,FALSE,FALSE,FALSE,0
128,133,2,0,FALSE,1969,FALSE,FALSE,FALSE,0
1059,3599,254,1150,FALSE,17857,FALSE,FALSE,TRUE,0
1806,1146,46,1671,FALSE,2597,FALSE,FALSE,FALSE,0
6964,322,121,2030,TRUE,5099,FALSE,FALSE,FALSE,0
464418,373,6406,43,TRUE,4906,FALSE,FALSE,FALSE,0
206,295,0,1506,FALSE,13562,FALSE,FALSE,TRUE,0
348713,976,3308,1762,TRUE,32693,FALSE,FALSE,TRUE,0
2916050,440,4830,3195,TRUE,10546,FALSE,FALSE,FALSE,0
14316643,44,6377,45,TRUE,1080,FALSE,FALSE,TRUE,0
2028,615,49,95,FALSE,942,FALSE,FALSE,FALSE,0
10,106,0,6,FALSE,10,TRUE,FALSE,TRUE,0
189143,4853,1378,207,TRUE,31170,FALSE,FALSE,FALSE,0
137,843,22,11395,FALSE,3361,TRUE,FALSE,FALSE,0
43,8,0,1,FALSE,403,TRUE,FALSE,FALSE,0
6962978,724,16620,524,TRUE,2357,FALSE,FALSE,FALSE,0
44,67,0,0,FALSE,954,TRUE,FALSE,FALSE,0
132,538,0,25,FALSE,25,TRUE,FALSE,FALSE,0
5390,58,147,145,TRUE,2222,FALSE,FALSE,FALSE,0
17342,276,471,1143,TRUE,6038,FALSE,FALSE,FALSE,0
175233,791,953,41,TRUE,18087,FALSE,FALSE,FALSE,0
6696,5379,172,756,FALSE,5688,FALSE,FALSE,FALSE,0
90,62,1,68,FALSE,5453,FALSE,FALSE,FALSE,0
8740007,9,9992,1127,TRUE,36200,FALSE,FALSE,FALSE,0
28,80,0,2,FALSE,225,FALSE,FALSE,FALSE,0
38,431,0,12,FALSE,16,FALSE,FALSE,FALSE,0
47159,363,2260,485,TRUE,13111,FALSE,FALSE,FALSE,0
10,69,2,9,FALSE,1074,TRUE,TRUE,TRUE,0
475342,875,4104,945,TRUE,18352,FALSE,FALSE,FALSE,0
32,30,2,11,FALSE,12,TRUE,FALSE,FALSE,0
301,786,10,561,FALSE,1814,FALSE,FALSE,FALSE,0
